"Date","Day Number","Day","Month","Short Month","Calendar Month Number","Calendar Month Label","Calendar Year","Calendar Year Label","Fiscal Month Number","Fiscal Month Label","Fiscal Year","Fiscal Year Label","ISO Week Number"
"2013-08-26","26","26","August","Aug","8","CY2013-Aug","2013","CY2013","10","FY2013-Aug","2013","FY2013","35"
"2013-08-27","27","27","August","Aug","8","CY2013-Aug","2013","CY2013","10","FY2013-Aug","2013","FY2013","35"
"2013-08-28","28","28","August","Aug","8","CY2013-Aug","2013","CY2013","10","FY2013-Aug","2013","FY2013","35"
"2013-08-29","29","29","August","Aug","8","CY2013-Aug","2013","CY2013","10","FY2013-Aug","2013","FY2013","35"
"2013-08-30","30","30","August","Aug","8","CY2013-Aug","2013","CY2013","10","FY2013-Aug","2013","FY2013","35"
"2013-08-31","31","31","August","Aug","8","CY2013-Aug","2013","CY2013","10","FY2013-Aug","2013","FY2013","35"
"2013-09-01","1","1","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","35"
"2013-09-02","2","2","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","36"
"2013-09-03","3","3","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","36"
"2013-09-04","4","4","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","36"
"2013-09-05","5","5","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","36"
"2013-09-06","6","6","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","36"
"2013-09-07","7","7","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","36"
"2013-09-08","8","8","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","36"
"2013-09-09","9","9","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","37"
"2013-09-10","10","10","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","37"
"2013-09-11","11","11","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","37"
"2013-09-12","12","12","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","37"
"2013-09-13","13","13","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","37"
"2013-09-14","14","14","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","37"
"2013-09-15","15","15","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","37"
"2013-09-16","16","16","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","38"
"2013-09-17","17","17","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","38"
"2013-09-18","18","18","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","38"
"2013-09-19","19","19","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","38"
"2013-09-20","20","20","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","38"
"2013-09-21","21","21","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","38"
"2013-09-22","22","22","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","38"
"2013-09-23","23","23","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","39"
"2013-09-24","24","24","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","39"
"2013-09-25","25","25","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","39"
"2013-09-26","26","26","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","39"
"2013-09-27","27","27","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","39"
"2013-09-28","28","28","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","39"
"2013-09-29","29","29","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","39"
"2013-09-30","30","30","September","Sep","9","CY2013-Sep","2013","CY2013","11","FY2013-Sep","2013","FY2013","40"
"2013-10-01","1","1","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","40"
"2013-10-02","2","2","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","40"
"2013-10-03","3","3","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","40"
"2013-10-04","4","4","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","40"
"2013-10-05","5","5","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","40"
"2013-10-06","6","6","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","40"
"2013-10-07","7","7","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","41"
"2013-10-08","8","8","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","41"
"2013-10-09","9","9","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","41"
"2013-10-10","10","10","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","41"
"2013-10-11","11","11","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","41"
"2013-10-12","12","12","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","41"
"2013-10-13","13","13","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","41"
"2013-10-14","14","14","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","42"
"2013-10-15","15","15","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","42"
"2013-10-16","16","16","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","42"
"2013-10-17","17","17","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","42"
"2013-10-18","18","18","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","42"
"2013-10-19","19","19","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","42"
"2013-10-20","20","20","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","42"
"2013-10-21","21","21","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","43"
"2013-10-22","22","22","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","43"
"2013-10-23","23","23","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","43"
"2013-10-24","24","24","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","43"
"2013-10-25","25","25","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","43"
"2013-10-26","26","26","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","43"
"2013-10-27","27","27","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","43"
"2013-10-28","28","28","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","44"
"2013-10-29","29","29","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","44"
"2013-10-30","30","30","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","44"
"2013-10-31","31","31","October","Oct","10","CY2013-Oct","2013","CY2013","12","FY2013-Oct","2013","FY2013","44"
"2013-11-01","1","1","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","44"
"2013-11-02","2","2","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","44"
"2013-11-03","3","3","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","44"
"2013-11-04","4","4","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","45"
"2013-11-05","5","5","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","45"
"2013-11-06","6","6","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","45"
"2013-11-07","7","7","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","45"
"2013-11-08","8","8","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","45"
"2013-11-09","9","9","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","45"
"2013-11-10","10","10","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","45"
"2013-11-11","11","11","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","46"
"2013-11-12","12","12","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","46"
"2013-11-13","13","13","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","46"
"2013-11-14","14","14","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","46"
"2013-11-15","15","15","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","46"
"2013-11-16","16","16","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","46"
"2013-11-17","17","17","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","46"
"2013-11-18","18","18","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","47"
"2013-11-19","19","19","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","47"
"2013-11-20","20","20","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","47"
"2013-11-21","21","21","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","47"
"2013-11-22","22","22","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","47"
"2013-11-23","23","23","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","47"
"2013-11-24","24","24","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","47"
"2013-11-25","25","25","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","48"
"2013-11-26","26","26","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","48"
"2013-11-27","27","27","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","48"
"2013-11-28","28","28","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","48"
"2013-11-29","29","29","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","48"
"2013-11-30","30","30","November","Nov","11","CY2013-Nov","2013","CY2013","1","FY2014-Nov","2014","FY2014","48"
"2013-12-01","1","1","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","48"
"2013-12-02","2","2","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","49"
"2013-12-03","3","3","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","49"
"2013-12-04","4","4","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","49"
"2013-12-05","5","5","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","49"
"2013-12-06","6","6","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","49"
"2013-12-07","7","7","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","49"
"2013-12-08","8","8","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","49"
"2013-12-09","9","9","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","50"
"2013-12-10","10","10","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","50"
"2013-12-11","11","11","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","50"
"2013-12-12","12","12","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","50"
"2013-12-13","13","13","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","50"
"2013-12-14","14","14","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","50"
"2013-12-15","15","15","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","50"
"2013-12-16","16","16","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","51"
"2013-12-17","17","17","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","51"
"2013-12-18","18","18","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","51"
"2013-12-19","19","19","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","51"
"2013-12-20","20","20","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","51"
"2013-12-21","21","21","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","51"
"2013-12-22","22","22","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","51"
"2013-12-23","23","23","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","52"
"2013-12-24","24","24","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","52"
"2013-12-25","25","25","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","52"
"2013-12-26","26","26","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","52"
"2013-12-27","27","27","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","52"
"2013-12-28","28","28","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","52"
"2013-12-29","29","29","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","52"
"2013-12-30","30","30","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","1"
"2013-12-31","31","31","December","Dec","12","CY2013-Dec","2013","CY2013","2","FY2014-Dec","2014","FY2014","1"
"2014-01-01","1","1","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","1"
"2014-01-02","2","2","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","1"
"2014-01-03","3","3","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","1"
"2014-01-04","4","4","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","1"
"2014-01-05","5","5","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","1"
"2014-01-06","6","6","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","2"
"2014-01-07","7","7","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","2"
"2014-01-08","8","8","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","2"
"2014-01-09","9","9","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","2"
"2014-01-10","10","10","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","2"
"2014-01-11","11","11","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","2"
"2014-01-12","12","12","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","2"
"2014-01-13","13","13","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","3"
"2014-01-14","14","14","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","3"
"2014-01-15","15","15","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","3"
"2014-01-16","16","16","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","3"
"2014-01-17","17","17","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","3"
"2014-01-18","18","18","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","3"
"2014-01-19","19","19","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","3"
"2014-01-20","20","20","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","4"
"2014-01-21","21","21","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","4"
"2014-01-22","22","22","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","4"
"2014-01-23","23","23","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","4"
"2014-01-24","24","24","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","4"
"2014-01-25","25","25","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","4"
"2014-01-26","26","26","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","4"
"2014-01-27","27","27","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","5"
"2014-01-28","28","28","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","5"
"2014-01-29","29","29","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","5"
"2014-01-30","30","30","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","5"
"2014-01-31","31","31","January","Jan","1","CY2014-Jan","2014","CY2014","3","FY2014-Jan","2014","FY2014","5"
"2014-02-01","1","1","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","5"
"2014-02-02","2","2","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","5"
"2014-02-03","3","3","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","6"
"2014-02-04","4","4","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","6"
"2014-02-05","5","5","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","6"
"2014-02-06","6","6","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","6"
"2014-02-07","7","7","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","6"
"2014-02-08","8","8","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","6"
"2014-02-09","9","9","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","6"
"2014-02-10","10","10","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","7"
"2014-02-11","11","11","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","7"
"2014-02-12","12","12","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","7"
"2014-02-13","13","13","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","7"
"2014-02-14","14","14","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","7"
"2014-02-15","15","15","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","7"
"2014-02-16","16","16","February","Feb","2","CY2014-Feb","2014","CY2014","4","FY2014-Feb","2014","FY2014","7"
